name,price,ISK_Per_ML_Ethanol,alcoholPercentage,volume_ML
Puerto de Indias Blackberry Sevillian Gin,8799,0.3352,37.5,700
Bombay Presse Mediterranean Lemon Infusion Gin,8799,0.3352,37.5,700
Puerto de Indias Strawberry Gin,8799,0.3352,37.5,700
Bulldog London Dry Gin,9390,0.33535714285714285,40.0,700
Hvítserkur Icelandic Spiced Rum,6299,0.33594666666666667,37.5,500
Skagerrak Nordic Dry Gin,7598,0.3384409799554566,44.9,500
Mombasa Club Lemon Edition Gin,8899,0.3390095238095238,37.5,700
Tamnavulin Double Cask,9499,0.33925,40.0,700
Tamnavulin Sherry Cask Edition,9499,0.33925,40.0,700
Nikka Days Blended Whisky,9499,0.33925,40.0,700
Víti Brennivín Icelandic Schnapps,3990,0.3395744680851064,47.0,250
Tiny Rebel Dutty Citra Mosaic Hopped Gin,9999,0.34010204081632656,42.0,700
Brennivín,639,0.3408,37.5,50
Tbilvino Chacha Saperavi Aged in Oak,7095,0.34110576923076924,41.6,500
The Peat Monster Whisky,10990,0.34130434782608693,46.0,700
The Spice Tree Whisky,10990,0.34130434782608693,46.0,700
Loch Lomond 12 ára,10999,0.34158385093167704,46.0,700
Bivrost Arctic Gin,7521,0.34186363636363637,44.0,500
Citadelle Rouge Gin,9999,0.3425488180883864,41.7,700
Discarded Banana Peel Rum,8999,0.34281904761904763,37.5,700
Bjarki Vodka,699,0.3443349753694581,40.6,50
Hardy VSOP,6899,0.34495,40.0,500
Ben Nevis Highland Single Malt 10 ára,11127,0.34555900621118013,46.0,700
Meukow VS,9690,0.3460714285714286,40.0,700
Tanqueray,819,0.3463002114164905,47.3,50
Camus VS,9699,0.34639285714285717,40.0,700
Cortel Napoleon VSOP,8745,0.3470238095238095,36.0,700
Woodford Reserve,10499,0.3471891534391534,43.2,700
Neft Vodka,13924,0.3481,40.0,1000
Einar's Organic Vodka Handcrafted Small Batch,9386,0.34827458256029686,38.5,700
Four Roses Single Barrel,12190,0.3482857142857143,50.0,700
Nikka Coffey Gin,11499,0.3495136778115501,47.0,700
Camus VS,6999,0.34995,40.0,500
Askur Sherry Cask Aquavit,6999,0.34995,40.0,500
Braastad VSOP,13999,0.349975,40.0,1000
Bovin Sv.Trifun Fine Rakija,7584,0.35274418604651164,43.0,500
The Snow Grouse,9899,0.3535357142857143,40.0,700
Johnnie Walker Black Label 12 ára,9899,0.3535357142857143,40.0,700
Diplomatico Mantuano,9900,0.3535714285714286,40.0,700
l'Arack de Musar,9399,0.35467924528301886,53.0,500
Brennivín smáflöskur 6x50 ml í pakka,3999,0.35546666666666665,37.5,300
Old St. Andrews Clubhouse,9980,0.35642857142857143,40.0,700
Pink Royal Dry Gin,9989,0.35675,40.0,700
I am vodka,9990,0.35678571428571426,40.0,700
H by Hine VSOP,9990,0.35678571428571426,40.0,700
Pisoni Asperula Grappa alle Erbe,9990,0.35678571428571426,40.0,700
Bacardi Gran Reserva Diez 10 ára,9999,0.35710714285714285,40.0,700
Hennessy VS,9999,0.35710714285714285,40.0,700
Chivas Regal 12 ára,9999,0.35710714285714285,40.0,700
Canerock,9999,0.35710714285714285,40.0,700
Chopin Rye Vodka,9999,0.35710714285714285,40.0,700
Lone Wolf Cloudy Lemon Gin,9999,0.35710714285714285,40.0,700
Chopin Wheat Vodka,9999,0.35710714285714285,40.0,700
Gentleman Jack Tennessee Whiskey,9999,0.35710714285714285,40.0,700
Chivas Regal 12 ára,7199,0.35995,40.0,500
Johnnie Walker Black Label 12 ára,7199,0.35995,40.0,500
Víti Icelandic Aquavite,8490,0.36127659574468085,47.0,500
Chateau D'Orignac Single Estate VSOP,10132,0.3618571428571429,40.0,700
Jack Daniel's Single Barrel Tennessee Whiskey,11399,0.36187301587301585,45.0,700
Bulleit 95 Rye Frontier Whiskey,11450,0.3634920634920635,45.0,700
Bulleit Bourbon Frontier Whiskey,11450,0.3634920634920635,45.0,700
Citadelle Gin,11199,0.3636038961038961,44.0,700
Loch Lomond Unpeated Single Grain Scotch Coffey,11732,0.36434782608695654,46.0,700
Himbrimi Winterbird Edition Gin,7290,0.3645,40.0,500
Larsen VSOP,7299,0.36495,40.0,500
The Singleton 12 ára,10250,0.36607142857142855,40.0,700
Bivrost Cask Aquavit,7322,0.3661,40.0,500
Teeling Whiskey Single Pot Still,11790,0.3661490683229814,46.0,700
Teeling Whiskey Amber Ale,11790,0.3661490683229814,46.0,700
Teeling Whiskey Blackpitts Peated Single Malt,11790,0.3661490683229814,46.0,700
No: 3 London Dry Gin,11799,0.36642857142857144,46.0,700
Glenfarclas 12 ára,15789,0.3671860465116279,43.0,1000
Loch Lomond Peated Single Grain Scotch Coffey,11835,0.3675465838509317,46.0,700
Shackleton Mackinlay's Rare Old,10299,0.3678214285714286,40.0,700
Pigskin Silver Gin,10299,0.3678214285714286,40.0,700
Icelandic Vor Gin Navy Strength,10490,0.3680701754385965,57.0,500
Einar's Cask Akvavitt,7390,0.3695,40.0,500
Jack Daniel's Old No. 7,739,0.3695,40.0,50
Teeling Whiskey Single Malt,11901,0.36959627329192546,46.0,700
KHB Gin,7584,0.3699512195121951,41.0,500
Hvítserkur Dark Rum,7400,0.37,40.0,500
Ledaig Single Malt 10 ára,11999,0.3702252391237273,46.3,700
Deanston 12 ára,11999,0.3702252391237273,46.3,700
Plantation Pineapple Rum,10399,0.37139285714285714,40.0,700
Allegrini Grappa di Recioto,7990,0.3716279069767442,43.0,500
Corralejo Blanco Tequila,9900,0.37218045112781956,38.0,700
Silly Pineapple Fruity Fresh Sourness,4299,0.3744773519163764,16.4,700
Butterfly Cannon Crystalino,7490,0.3745,40.0,500
The Butterfly Cannon Blue Silver Tequila,7490,0.3745,40.0,500
Boulard Calvados Grand Solage,7490,0.3745,40.0,500
Kah Tequila Blanco,10490,0.37464285714285717,40.0,700
Brockmans Premium Gin,10495,0.3748214285714286,40.0,700
Asbach Urbrand,2999,0.374875,40.0,200
Meukow VS,2999,0.374875,40.0,200
Larsen VSOP,10499,0.3749642857142857,40.0,700
Naked Malt Sherry Cask,10499,0.3749642857142857,40.0,700
Grey Goose Vodka,10499,0.3749642857142857,40.0,700
Tamnavulin Red Wine Cask Edition,10499,0.3749642857142857,40.0,700
Los Tres Tonos Blanco,9999,0.37590225563909774,38.0,700
1800 Blanco,9999,0.37590225563909774,38.0,700
1800 Reposado,9999,0.37590225563909774,38.0,700
Nikka Whisky from the Barrel,9699,0.37739299610894944,51.4,500
Meukow VS gjafaaskja með tveimur glösum,10590,0.3782142857142857,40.0,700
Connemara Peated Single Malt,10599,0.3785357142857143,40.0,700
Lívsins vatn,10082,0.3790225563909774,38.0,700
Reykjavík Spirits Gin,4339,0.3806140350877193,38.0,300
Havana Club Selection de Maestros,11999,0.38092063492063494,45.0,700
Glenmorangie 10 ára,10699,0.38210714285714287,40.0,700
Loch Lomond Original,10702,0.38221428571428573,40.0,700
Grey Goose Vodka,22999,0.3833166666666667,40.0,1500
Þúfa Brennivín,7299,0.3841578947368421,38.0,500
Bunnahabhain 12 ára,12499,0.3856525763653194,46.3,700
The Glenlivet Founder's Reserve,10799,0.3856785714285714,40.0,700
Spearhead Single Grain Scotch Coffey Still,11629,0.3863455149501661,43.0,700
Þúfa Brennivín Oak-Aged Small Batch,7999,0.3873607748184019,41.3,500
Ólafsson Gin í gjafaöskju,11399,0.3877210884353742,42.0,700
Birkir,699,0.3883333333333333,36.0,50
Darkness 8 ára,12999,0.38849372384937236,47.8,700
Hendrick's Gin,11299,0.3898895790200138,41.4,700
Meukow VSOP,7799,0.38995,40.0,500
Camus VSOP Elegance,7799,0.38995,40.0,500
Rammstein Rum,10940,0.39071428571428574,40.0,700
Ardbeg Wee Beastie 5 ára,12999,0.39177215189873416,47.4,700
Sarpa di Poli,10999,0.3928214285714286,40.0,700
Camus VSOP,10999,0.3928214285714286,40.0,700
Allegrini Grappa di Amarone,8490,0.39488372093023255,43.0,500
Grábrók,7899,0.39495,40.0,500
Nikka Coffey Malt Whisky,12499,0.3967936507936508,45.0,700
Nikka Coffey Grain Whisky,12499,0.3967936507936508,45.0,700
Spirits of Iceland Móa Gin,8338,0.39704761904761904,42.0,500
Neft Vodka,11127,0.39739285714285716,40.0,700
The Glenallachie 8 ára,12850,0.39906832298136646,46.0,700
Frapin VSOP,7999,0.39995,40.0,500
Macnair's Lum Reek 12 ára,12885,0.4001552795031056,46.0,700
The Glenallachie 12 ára,12907,0.4008385093167702,46.0,700
Bulleit Bourbon Frontier Whiskey 10 ára,12799,0.40097117794486214,45.6,700
Glenfiddich 12 ára,11299,0.4035357142857143,40.0,700
Harahorn White Lemon Gin,8490,0.4042857142857143,42.0,500
Los Tres Tonos Reposado,10799,0.40597744360902255,38.0,700
Johnnie Walker Black Label,3250,0.40625,40.0,200
Monkey Shoulder Batch 27,11399,0.40710714285714283,40.0,700
Harahorn Cask Aged Gin,8490,0.4071942446043165,41.7,500
The Singleton 12 ára,3259,0.407375,40.0,200
Bruxo X Mezcal Artesanal Joven 100% Maguey Espadin Barril,11437,0.4084642857142857,40.0,700
The Glenlivet Double Oak 12 ára,11499,0.41067857142857145,40.0,700
Courvoisier VSOP,11499,0.41067857142857145,40.0,700
Remy Martin VSOP,11499,0.41067857142857145,40.0,700
Aberfeldy 12 ára,11499,0.41067857142857145,40.0,700
Diplomatico Reserva Exclusiva romm,11500,0.4107142857142857,40.0,700
Au Vodka Premium Vodka 5 Times Distilled,11500,0.4107142857142857,40.0,700
Banfi Grappa di Brunello,12968,0.4116825396825397,45.0,700
McDonald's Traditional Ben Nevis,13302,0.4131055900621118,46.0,700
1800 Anjeo,10999,0.41349624060150375,38.0,700
Barceló Imperial,10999,0.41349624060150375,38.0,700
Meukow VSOP,5790,0.4135714285714286,40.0,350
Meukow VSOP,11590,0.4139285714285714,40.0,700
Rammstein Gin Navy Strength,11810,0.4143859649122807,57.0,500
Worthy Park Single Estate Reserve,13054,0.4144126984126984,45.0,700
Himbrimi Old Tom Gin,8290,0.4145,40.0,500
Nomad Outland Whisky,11989,0.4147007955724663,41.3,700
Talisker 10 ára,13299,0.4148159700561448,45.8,700
Talisker Port Ruighe,13399,0.4179351216469121,45.8,700
64° Angelica Gin,8990,0.4181395348837209,43.0,500
Kilchoman Machir Bay,13500,0.4192546583850932,46.0,700
