name,price,ISK_Per_ML_Ethanol,alcoholPercentage,volume_ML
Antiche Terre Amarone della Valpolicella Baorna,4498,0.39982222222222225,15.0,750
Ruffino Riserva Ducale Chianti Classico,4199,0.39990476190476193,14.0,750
Louis M Martini Cabernet Sauvignon,4199,0.39990476190476193,14.0,750
Coto de Imaz Gran Reserva,4199,0.39990476190476193,14.0,750
Barahonda Summum,4499,0.3999111111111111,15.0,750
Juan Gil Silver Label,4499,0.3999111111111111,15.0,750
Chateau des Combes Saint Emilion Grand Cru,4499,0.3999111111111111,15.0,750
Domaine de Villemajou Corbieres Boutenac,4499,0.3999111111111111,15.0,750
"Tommasi Ripasso,Tommasi Pinot Grigio Le Rosse",7799,0.39994871794871795,13.0,1500
La Cetate Merlot,4377,0.40248275862068966,14.5,750
Saint Clair Pioneer Block 17 Syrah,3799,0.4052266666666667,12.5,750
Banfi Belnero,4419,0.4063448275862069,14.5,750
Bulas Reserva Tinto,4275,0.40714285714285714,14.0,750
Pesquera Crianza,4444,0.40864367816091957,14.5,750
Casalforte Amarone,4598,0.40871111111111114,15.0,750
Pierre Ponnelle Pinot Noir,3990,0.40923076923076923,13.0,750
Valdibella Agape Nerello Mascalese,3990,0.40923076923076923,13.0,750
Albert Bichot Secret de Famille Pinot Noir,3990,0.40923076923076923,13.0,750
Cirelli la Collina Montepulciano d'Abruzzo,3990,0.40923076923076923,13.0,750
Altanza Gran Reserva,4299,0.4094285714285714,14.0,750
Louis Jadot Couvent des Jacobins Pinot Noir,3999,0.41015384615384615,13.0,750
Tommasi Ripasso Magnum,7999,0.4102051282051282,13.0,1500
Joseph Drouhin Morgon,4007,0.41097435897435897,13.0,750
Escorihuela Gascon Gran Reserva Malbec,4335,0.41285714285714287,14.0,750
Marques de Riscal Reserva,4490,0.4128735632183908,14.5,750
Crasto Superior Syrah,4499,0.41370114942528735,14.5,750
Baron de Ley Finca Monasterio,4499,0.41370114942528735,14.5,750
Fattoria La Vialla Casa Conforto Chianti Superiore,4190,0.4138271604938272,13.5,750
Le fole Campania Aglianico,4190,0.4138271604938272,13.5,750
Cellier des Princes Chateauneuf du Pape,4990,0.41583333333333333,16.0,750
MacMurray Estate Russian River Pinot Noir,4698,0.4176,15.0,750
Lacerta Merlot,4700,0.4177777777777778,15.0,750
Lomond Syrah,4390,0.4180952380952381,14.0,750
Baron de Ley Gran Reserva,4398,0.4188571428571429,14.0,750
Chateau Tour de Capet,4399,0.41895238095238096,14.0,750
Hubert Sandhofer Blaufrankisch Reserve,4244,0.4191604938271605,13.5,750
Pessimist by Daou,4567,0.41995402298850576,14.5,750
Castello di Querceto Riserva Chianti Classico,4259,0.420641975308642,13.5,750
Murphy Goode Liar's Dice Zinfandel,4899,0.4214193548387097,15.5,750
Freakshow Cabernet Sauvignon,4591,0.4221609195402299,14.5,750
Ratti Ochetti Nebbiolo Magnum,8880,0.4228571428571429,14.0,1500
Tedeschi Maternigo Valpolicella Superiore,4601,0.42308045977011494,14.5,750
Banfi La Lus Albarossa,4450,0.4238095238095238,14.0,750
La Spinetta Casanova Chianti Riserva,4453,0.4240952380952381,14.0,750
Fonterutoli Chianti Classico,4299,0.4245925925925926,13.5,750
Villa Locatelli Refosco dal Peduncolo Rosso,3990,0.4256,12.5,750
Ratti Ochetti Nebbiolo,4490,0.4276190476190476,14.0,750
Torres Salmos Priorat,4490,0.4276190476190476,14.0,750
Fattoria La Vialla Torbolone Rosso,4490,0.4276190476190476,14.0,750
Marani Khvanchkara,3695,0.42840579710144927,11.5,750
Chateau Haut Chaigneau,4499,0.42847619047619045,14.0,750
Chateau Ducluzeau,4499,0.42847619047619045,14.0,750
Baron de Ley Finca Monasterio Magnum,8998,0.42847619047619045,14.0,1500
Chateau des Jacques Moulin a Vent,4499,0.42847619047619045,14.0,750
Monsanto Chianti Classico,4499,0.42847619047619045,14.0,750
Nals Margreid Rieser St. Magdalener,4191,0.4298461538461538,13.0,750
Lacerta Feteasca Neagra,4514,0.4299047619047619,14.0,750
Umberto Cesari Moma Sangiovese Cabernet Sauvignon,2098,0.43035897435897436,13.0,375
Jean Loron Bourgogne Pinot Noir,4199,0.43066666666666664,13.0,750
Beyond Big The One Cab Sauvignon Vat.08,4690,0.43126436781609195,14.5,750
Muga Reserva,4699,0.4320919540229885,14.5,750
Muga Reserva,9399,0.4321379310344828,14.5,1500
Litrozzo vino rosso,5190,0.4325,12.0,1000
Grey Cabernet Sauvignon Single Block,4388,0.4333827160493827,13.5,750
Grey Pinot Noir Single Block,4388,0.4333827160493827,13.5,750
"Cubardi primitivo, Ambace Fiano Chardonnay blandað 2x750ml í öskju",8990,0.43429951690821256,13.8,1500
Villa Antinori Riserva,4398,0.43437037037037035,13.5,750
Coto Real Reserva,4398,0.43437037037037035,13.5,750
Bodegas Roda Sela,4399,0.43446913580246915,13.5,750
Cruor,4888,0.43448888888888887,15.0,750
Chateau de La Chaize Brouilly,3929,0.43655555555555553,12.0,750
Laurus Gigondas,4750,0.4367816091954023,14.5,750
Louis Latour Bourgogne Cuvee Latour,4099,0.43722666666666665,12.5,750
Emilio Moro,4599,0.438,14.0,750
Vietti Langhe Nebbiolo Perbacco,4599,0.438,14.0,750
Protos'27 Tinto,4599,0.438,14.0,750
Athayde Grande Escolha rautt,4601,0.4381904761904762,14.0,750
Vina Cubillo Crianza,4444,0.43891358024691357,13.5,750
Garzon Tannat Reserva,4616,0.43961904761904763,14.0,750
Luis Canas Reserva Seleccion de la Familia,4790,0.44045977011494253,14.5,750
Villa Maria Reserve Pinot Noir,4625,0.44047619047619047,14.0,750
Joseph Drouhin Laforet Pinot Noir,4316,0.44266666666666665,13.0,750
Hubert Sandhofer Zweigelt Reserve,4322,0.4432820512820513,13.0,750
l'esprit de Jean Voisin,4490,0.4434567901234568,13.5,750
Los Escribanos,4490,0.4434567901234568,13.5,750
Cubardi Primitivo,4990,0.44355555555555554,15.0,750
Rivetto Langhe Nebbiolo,4499,0.4443456790123457,13.5,750
Gratavinum 2 Priorat,4999,0.44435555555555556,15.0,750
Louis Latour Bourgogne Cuvee Latour & Louis Latour Bourgogne Chardonnay í öskju blandað 2x750 ml,8499,0.44614173228346454,12.7,1500
Boen Pinot Noir,4950,0.4489795918367347,14.7,750
Cillar de Silos Crianza,4890,0.4496551724137931,14.5,750
Conde Valdemar Gran Reserva,4728,0.4502857142857143,14.0,750
Chateau Timberlay Cuvee Marie Paule Prestige,4899,0.45048275862068965,14.5,750
Mademoiselle L,4399,0.4511794871794872,13.0,750
Vina Maria Luisa Red Wine,4571,0.4514567901234568,13.5,750
Marques de Riscal Reserva,9500,0.4523809523809524,14.0,1500
Tenuta di Sticciano Cantastore Rosso,4584,0.4527407407407407,13.5,750
"Antieri susumaniello, Armentino negroamaro e primitivo & Cubardi primitivo blandað 3x750 ml í trékassa",14997,0.45342403628117917,14.7,2250
Callejon del Crimen Gran Reserva Malbec,4933,0.4536091954022988,14.5,750
Marques de Grinon Svmma Varietalis,5108,0.4540444444444444,15.0,750
Lammidia Rosh,4090,0.45444444444444443,12.0,750
Papari Valley Qvevri Terraces Saperavi Papari Valley,4950,0.45517241379310347,14.5,750
La Marchigiana Malbec Vino Natural,4790,0.4561904761904762,14.0,750
Swartland Bush Vine Syrah,4799,0.45704761904761904,14.0,750
Swartland Bush Vine Pinotage,4799,0.45704761904761904,14.0,750
Swartland Bush Vine Cabernet Sauvignon,4799,0.45704761904761904,14.0,750
Les Chapitres de Jaffelin Pinot Noir,4290,0.4576,12.5,750
Francois d'Allaines Bourgogne Pinot Noir,4299,0.45856,12.5,750
Chateau Jean Faux Rouge,4815,0.4585714285714286,14.0,750
Meerhof Shiraz Grenache Noir,4990,0.4588505747126437,14.5,750
2017 Selected Parcel Malbec 1853 Old Vine Estate Single Vineyards,4990,0.4588505747126437,14.5,750
Parajes de Callejo,4990,0.4588505747126437,14.5,750
Rioja Vega Gran Reserva,4820,0.45904761904761904,14.0,750
Syrocco Syrah,4650,0.45925925925925926,13.5,750
Muga Reserva,2499,0.4595862068965517,14.5,375
Les Tours de Laroque,4999,0.4596781609195402,14.5,750
Marques de Riscal XR Reserva,4999,0.4596781609195402,14.5,750
Prive Nerello Mascalese,5182,0.4606222222222222,15.0,750
La Crema Monterey Pinot Noir,4698,0.464,13.5,750
Noble Hill Cabernet Sauvignon,4886,0.4653333333333333,14.0,750
Daou Cabernet Sauvignon,4888,0.4655238095238095,14.0,750
Zanotto Col Fondo Rosso Frizzante,4190,0.46555555555555556,12.0,750
Alto Rouge,4889,0.4656190476190476,14.0,750
Mm,4715,0.465679012345679,13.5,750
Hubert Sandhofer Leithaberg DAC Rot Blaufrankisch,4715,0.465679012345679,13.5,750
El Enemigo Bonarda  El Mirador Single Vineyard,4715,0.465679012345679,13.5,750
Noble Hill Estate Reserve,4912,0.4678095238095238,14.0,750
Lacerta Shiraz,5091,0.46813793103448276,14.5,750
Ottavio Vino Rosso,4390,0.46826666666666666,12.5,750
2019 Selected Parcel Malbec 1853 Old Vine Estate Single Vineyards,5200,0.46846846846846846,14.8,750
Tamaral Reserva,4925,0.46904761904761905,14.0,750
"M. Chapoutier Bila-Haut, Les Meysonniers",9499,0.4690864197530864,13.5,1500
Philippe le Hardi Pinot Noir Vielles Vignes,4590,0.4707692307692308,13.0,750
Casa Rojo Tinta Fina,5299,0.47102222222222223,15.0,750
Pacificus Syrah,5305,0.47155555555555556,15.0,750
Quona Riserva,5310,0.472,15.0,750
4 Cento Cinquesegni,19843,0.47245238095238096,14.0,3000
Nativ Anniversary Aglianico,5138,0.4724597701149425,14.5,750
Papias Primitivo,5138,0.4724597701149425,14.5,750
La Cantina Delle 7 Donne Barolo,4990,0.47523809523809524,14.0,750
Le Volpi Ventiquattro mesi 24 Rosso,4990,0.47523809523809524,14.0,750
Marques de Murrieta Reserva,4992,0.4754285714285714,14.0,750
Kraljevski Plavac Mali,4997,0.4759047619047619,14.0,750
Colognole Riserva del Don,4997,0.4759047619047619,14.0,750
Umberto Cesari Liano Sangiovese Cabernet Sauvignon,4998,0.476,14.0,750
Contino Reserva,4999,0.47609523809523807,14.0,750
Beronia Gran Reserva,4999,0.47609523809523807,14.0,750
Imperial Reserva,4999,0.47609523809523807,14.0,750
La Rioja Alta Vina Ardanza Reserva & Áster Crianza,9999,0.47614285714285715,14.0,1500
Postmark Napa Valley Cabernet Sauvignon,5180,0.4763218390804598,14.5,750
Protos Reserva,5190,0.4772413793103448,14.5,750
Primitivo di Manduria Sessantanni Old Vines,5190,0.4772413793103448,14.5,750
Pintas Character Tinto,5191,0.47733333333333333,14.5,750
M. Chapoutier Les Meysonniers Crozes Hermitage,4499,0.47989333333333334,12.5,750
Valdecuriel Reserva,5399,0.4799111111111111,15.0,750
Chateau Teyssier Saint-Emilion Grand Cru,5226,0.480551724137931,14.5,750
Viberti Barbera d'Alba Bricco Airoli,5423,0.48204444444444444,15.0,750
Brolio Riserva,5243,0.48211494252873566,14.5,750
Real Academia Nero d'Avola,5263,0.48395402298850576,14.5,750
Jean-Pierre Moueix Pomerol rautt,5475,0.4866666666666667,15.0,750
Luca Old Vine Malbec,4931,0.48701234567901236,13.5,750
Vina Ardanza Reserva,5299,0.48726436781609195,14.5,750
Alto de la Cruz Garnacha Sierra de Gredos,5491,0.4880888888888889,15.0,750
Carodorum Seleccion Especial,5491,0.4880888888888889,15.0,750
Flor de Taverners Monastrell y Tempranillo,5130,0.48857142857142855,14.0,750
Sommos Coleccion Merlot,5501,0.4889777777777778,15.0,750
Beronia Reserva Seleccion de 198 Barricas,5346,0.49158620689655175,14.5,750
8 Mesi I Vini Di Gi Cabernet,4990,0.4928395061728395,13.5,750
Domaine Delaporte Sancerre Silex Vin Rouge,4998,0.49362962962962964,13.5,750
Alphart Pinot Noir Reserve,4999,0.4937283950617284,13.5,750
Faustino I Gran Reserva,4999,0.4937283950617284,13.5,750
Gratavinum Silvestris,4999,0.4937283950617284,13.5,750
Perelada Finca la Garriga Samsó,5555,0.49377777777777776,15.0,750
Isole e Olena Chianti Classico,5390,0.495632183908046,14.5,750
Nativ Eremo San Quirico,5392,0.495816091954023,14.5,750
Albert Bichot Savigny Les Beaune Les Peuillets Premier Cru,2515,0.49679012345679013,13.5,375
Constantia Glen Three Estate Wine,5226,0.4977142857142857,14.0,750
Lezer Rosso,4490,0.4988888888888889,12.0,750
Zotikos Rosso,5243,0.49933333333333335,14.0,750
Chateau d'Agassac,4899,0.5024615384615385,13.0,750
Marcelo Pelleriti Signature Malbec,5595,0.504054054054054,14.8,750
Baron de Ley Siete Vinas Reserva,5299,0.5046666666666667,14.0,750
Ameri Malbec Gualtallary Single Vineyard,5499,0.5056551724137931,14.5,750
Finca Martelo Reserva,5499,0.5056551724137931,14.5,750
Mandrarossa Etna Rosso,4934,0.506051282051282,13.0,750
Ca'della Scala Pianissimo Amarone Limited Edition,5698,0.5064888888888889,15.0,750
"Zanotto Col, Zanotto Nude, Bianco Vino Le Coste, Lezer Rosso, Alessandrino Rosso, Le fole Campania Kassi 2 - 6x750 ml blandað",27900,0.5081967213114754,12.2,4500
Banfi Aska Bolgheri,5346,0.5091428571428571,14.0,750
Greenwing Cabernet Sauvignon,5425,0.5093896713615024,14.2,750
Baricci Rosso di Montalcino,5546,0.5099770114942529,14.5,750
Ferdinando Principiano Langhe Nebbiolo,4990,0.5117948717948718,13.0,750
LC Lopez Cristobal Reserva,5191,0.5126913580246913,13.5,750
Tommasi Ripasso  Magnum í trékassa,9999,0.5127692307692308,13.0,1500
Stellenzicht Thunderstone Red,5390,0.5133333333333333,14.0,750
Enzo Bartoli,5199,0.5134814814814814,13.5,750
d.b schmitt Piros Merlot trocken,5199,0.5134814814814814,13.5,750
Poggioargentiera Poggioraso Cabernet Franc,5787,0.5144,15.0,750
Matarromera Crianza,5599,0.5148505747126437,14.5,750
Vinyes Ocults Gran Malbec,5490,0.5154929577464789,14.2,750
Cigalus Rouge,5999,0.5160430107526882,15.5,750
Marques de Grinon Cabernet Sauvignon,5436,0.5177142857142857,14.0,750
Lacerta Cuvee IX,5624,0.5207407407407407,14.4,750
Calera Pinot Noir,5677,0.5220229885057471,14.5,750
Gelso d'Oro Nero di Troia,5490,0.5228571428571429,14.0,750
Dominio de Atauta,5690,0.5232183908045978,14.5,750
"Tommasi Amarone, Tommasi Ripasso, Tommasi Rafael blandað 3x750ml í trékassa",15899,0.5234238683127572,13.5,2250
Vallado Touriga Nacional,5499,0.5237142857142857,14.0,750
Feudi di San Gregorio Taurasi,5499,0.5237142857142857,14.0,750
Roda Reserva,5699,0.5240459770114942,14.5,750
Peter Lehmann 8 Songs Shiraz,5699,0.5240459770114942,14.5,750
Peter Lehmann Mentor Cabernet,5699,0.5240459770114942,14.5,750
Chateauneuf-du-Pape le Grand Roi,5699,0.5240459770114942,14.5,750
Postmark Paso Robles Cabernet Sauvignon,5709,0.5249655172413793,14.5,750
Truchard Pinot Noir,5555,0.5252955082742317,14.1,750
Chateau Haut Boutisse,5335,0.5269135802469136,13.5,750
Chateau Haut Chaigneau Magnum,11499,0.5286896551724138,14.5,1500
Valduero Cosecha Tierra Alta En 2 Maderas,5555,0.5290476190476191,14.0,750
Perelada Finca Malaveina,5555,0.5290476190476191,14.0,750
Matsu El Viejo,5986,0.5320888888888888,15.0,750
J.C. Boisset Bourgogne Pinot Noir Les Ursulines,4998,0.53312,12.5,750
Jackson Estate Outland Ridge Pinot Noir,5998,0.5331555555555556,15.0,750
La Pevera Rosso,5599,0.5332380952380953,14.0,750
Kendall Jackson Grand Reserve Cabernet Sauvignon,5799,0.5332413793103449,14.5,750
La Crema Willamette Valley Pinot Noir,5799,0.5332413793103449,14.5,750
Lamberti Amarone della Valpolicella,5999,0.5332444444444444,15.0,750
Louis M Martini Napa Valley Cabernet Sauvignon,5999,0.5332444444444444,15.0,750
Kraljevski Crljenak Zinfandel,5409,0.5342222222222223,13.5,750
Clos de Gat Har'el Merlot,5436,0.5368888888888889,13.5,750
Decoy Cabernet Sauvignon,5619,0.5389928057553957,13.9,750
Chateau Julia Agiorgitiko,5685,0.5414285714285715,14.0,750
Fattoria La Vialla Riserva Casa Conforto,5490,0.5422222222222223,13.5,750
Hubert Sandhofer Merlot Reserve,5501,0.5433086419753086,13.5,750
Torres Purgatori,5964,0.5484137931034483,14.5,750
Jose Zuccardi Malbec,5979,0.5497931034482758,14.5,750
"Muga Reserva, Muga Seleccion Especial",11299,0.5498296836982969,13.7,1500
Altas Quintas Tinto,5990,0.5508045977011494,14.5,750
Livius Tempranillo Single Vineyard Reserva,5992,0.5509885057471264,14.5,750
Muga Seleccion Especial,5999,0.551632183908046,14.5,750
Petit Cernin Rouge,5999,0.551632183908046,14.5,750
Áster Finca El Otero,5999,0.551632183908046,14.5,750
L'Arietta Merlot,5390,0.5528205128205128,13.0,750
Laurus Chateauneuf du Pape,6450,0.5548387096774193,15.5,750
Ruffino Riserva Ducale Oro Gran Selezione,6299,0.5599111111111111,15.0,750
Valduero I Una Cepa,5888,0.5607619047619048,14.0,750
Chateau Segur de Cabanac,5471,0.5611282051282052,13.0,750
Wassmann Kekfrankos,5497,0.5637948717948718,13.0,750
Zenato Amarone,6999,0.5655757575757576,16.5,750
Tommasi Amarone della Valpolicella Classico,6399,0.5688,15.0,750
Brunelli Amarone della Valpolicella Classico,6399,0.5688,15.0,750
Vina Ardanza Reserva,3099,0.5699310344827586,14.5,375
Le Volpi Dodici mesi 12 Merlot,5990,0.5704761904761905,14.0,750
San Polo Brunello di Montalcino,5990,0.5704761904761905,14.0,750
Chateau Jean Voisin,5995,0.570952380952381,14.0,750
Clos de Gat Har'el Cabernet Sauvignon,5567,0.570974358974359,13.0,750
Umberto Cesari Liano Sangiovese Cabernet Sauvignon,2998,0.571047619047619,14.0,375
Chemin de Moscou Vin Rouge,5999,0.5713333333333334,14.0,750
Prunotto Barbaresco,5798,0.572641975308642,13.5,750
J. Lohr Hilltop Cabernet Sauvignon,6490,0.5768888888888889,15.0,750
Chateau L'Hospitalet,6499,0.5776888888888889,15.0,750
Alto Cabernet Sauvignon Estate Wine,6290,0.5783908045977012,14.5,750
Klein Constantia Estate Red,6290,0.5783908045977012,14.5,750
Mauro Red Wine,6299,0.5792183908045977,14.5,750
Vina Bosconia Reserva,5888,0.5815308641975309,13.5,750
Talbott Pinot Noir Sleppy Hollow Vineyard,6199,0.5820657276995305,14.2,750
Chateau Trianon,6396,0.5881379310344828,14.5,750
Penfolds Bin 28 Kalimna Shiraz,6399,0.5884137931034483,14.5,750
Albert Bichot Savigny Les Beaune Les Peuillets Premier Cru,5767,0.5914871794871794,13.0,750
Castiglion del Bosco Rosso di Montalcino,5990,0.591604938271605,13.5,750
Castiglion del Bosco 3x375 ml trékassi blandað,8990,0.5919341563786008,13.5,1125
Castiglion del Bosco 3x750 ml trékassi blandað,17990,0.5922633744855967,13.5,2250
Cloudy Bay Pinot Noir,5999,0.5924938271604938,13.5,750
Bodyguard,6666,0.5925333333333334,15.0,750
Orin Swift Cellars Abstract,6899,0.5934623655913979,15.5,750
Hubert Sandhofer Triu,6025,0.5950617283950618,13.5,750
Beringer Knights Valley Cabernet Sauvignon,6699,0.5954666666666667,15.0,750
Glenwood Shiraz Vigneron's Selection,6484,0.5962298850574712,14.5,750
B Bagus,6489,0.5966896551724138,14.5,750
Zorah Karasi Areni Noir,6267,0.5968571428571429,14.0,750
Vina Arana Gran Reserva,6499,0.5976091954022988,14.5,750
The Hess Collection Allomi Cabernet Sauvignon,6499,0.5976091954022988,14.5,750
Albert Bichot Santenay Premier Cru  Clos Rousseau,5848,0.5997948717948718,13.0,750
Vidal-Fleury Chateauneuf-du-Pape,6999,0.6020645161290322,15.5,750
Bolla Le Poiane Amarone,6788,0.6033777777777778,15.0,750
Ceci to you Lambrusco Rosso,4985,0.6042424242424242,11.0,750
HZ Abascal Vineyard,6811,0.6054222222222222,15.0,750
Gabriel Meffre Saint Joseph Rouge Saint Etienne,5449,0.6054444444444445,12.0,750
Marchese Antinori Chianti Classico Riserva,6398,0.6093333333333333,14.0,750
Constantia Glen Five,6667,0.6130574712643678,14.5,750
Chateauneuf du Pape Les Cedres,6899,0.6132444444444445,15.0,750
Valduero Reserva Tierra Alta De 2 Cotas,6444,0.6137142857142858,14.0,750
Angoris Refosco dal Peduncolo Rosso,5990,0.6143589743589744,13.0,750
Angoris Schioppettino,5990,0.6143589743589744,13.0,750
Pisoni San Siro Rosso,5995,0.6148717948717949,13.0,750
L'Abeille de Fieuzal,5999,0.6152820512820513,13.0,750
Emilio Moro Malleolus,6698,0.6159080459770115,14.5,750
Hacienda Zorita Magister,6484,0.6175238095238095,14.0,750
Fontodi Chianti Classico,6484,0.6175238095238095,14.0,750
Marques de Grinon Petit Verdot,6490,0.6180952380952381,14.0,750
Siduri Sonoma Coast Pinot Noir,6498,0.6188571428571429,14.0,750
Casisano Brunello di Montalcino,6499,0.6189523809523809,14.0,750
Imperial Reserva,25999,0.6190238095238095,14.0,3000
Jean Loron Chateauneuf du Pape,6745,0.6202298850574712,14.5,750
Amaren Reserva Tempranillo,6990,0.6213333333333333,15.0,750
il fauno di Arcanum,6999,0.6221333333333333,15.0,750
Alexander vs The Ham Factory,6999,0.6221333333333333,15.0,750
Farina Amarone della Valpolicella,6999,0.6221333333333333,15.0,750
Masi Costasera Amarone Classico,6999,0.6221333333333333,15.0,750
Tommasi Amarone,13999,0.6221777777777778,15.0,1500
Santi Amarone della Valpolicella,7499,0.6249166666666667,16.0,750
Belle Glos Pinot Noir Clark & Telephone,6990,0.625503355704698,14.9,750
Rosso Vino Le Coste,5890,0.6282666666666666,12.5,750
Ausas Interpretacion,7079,0.6292444444444445,15.0,750
Reserva Duas Quintas Tinto,6890,0.6335632183908046,14.5,750
Chateau Cartier,6890,0.6335632183908046,14.5,750
Two Hands Brave Faces Grenache Mourvedre Shiraz,6899,0.6387962962962963,14.4,750
BV Napa Valley Cabernet Sauvignon,7199,0.6399111111111111,15.0,750
La Spinetta Barbaresco Bordini,6968,0.640735632183908,14.5,750
Chateau Cadet Soutard Saint-Emilion Grand Cru,6490,0.6409876543209877,13.5,750
Canvasback Cabernet Sauvignon,6994,0.6431264367816092,14.5,750
Nativ Bicento,6998,0.6434942528735632,14.5,750
Massolino Barolo,6999,0.6435862068965518,14.5,750
Gabriel Meffre Chateauneuf-du-Pape Saint-Theodoric,6999,0.6435862068965518,14.5,750
Clos de L'Oratoire Chateauneuf-de-Pape,6999,0.6435862068965518,14.5,750
Louis Latour Beaune,6299,0.646051282051282,13.0,750
Villa al Cortile Brunello di Montalcino,6799,0.6475238095238095,14.0,750
E.Guigal Chateauneuf-du-Pape,7399,0.6576888888888889,15.0,750
Antinori Badia A Passignano Chianti Classico,7399,0.6576888888888889,15.0,750
Nativ Eremo Nero,7171,0.6594022988505747,14.5,750
Cillar de Silos Torre Silo,7190,0.6611494252873563,14.5,750
Fontanafredda Barolo Serralunga d'Alba,6955,0.6623809523809524,14.0,750
Smerenie Red wine dry,7214,0.6633563218390804,14.5,750
Bulas Grande Reserva Tinto,6975,0.6642857142857143,14.0,750
Marques de Riscal Gran Reserva,6989,0.6656190476190477,14.0,750
Chateau Fleur de Lisse,6990,0.6657142857142857,14.0,750
Prima Pietra Rosso,6990,0.6657142857142857,14.0,750
Francisco Barona Tinto Fino Garnacha y Albillo,7492,0.6659555555555555,15.0,750
1884 The President's Blend,6994,0.6660952380952381,14.0,750
Rose Rock Drouhin Oregon Pinot Noir,6994,0.6660952380952381,14.0,750
Remelluri Reserva,6998,0.6664761904761904,14.0,750
Chateau Musar,6998,0.6664761904761904,14.0,750
Marques de la Concordia Rioja Santiago Vendimia Seleccionada í öskju,6998,0.6664761904761904,14.0,750
Patrizi Barolo,6998,0.6664761904761904,14.0,750
Louis Jadot Savigny Les Beaune La Dominode Premier Cru,6499,0.6665641025641026,13.0,750
Domaine des Senechaux,7799,0.6708817204301075,15.5,750
Chateau Cotes de Rol,6290,0.6709333333333334,12.5,750
Museum Numerus Clausus,7298,0.671080459770115,14.5,750
Strada al Sasso Chianti Classico Gran Selezione,7399,0.6803678160919541,14.5,750
Brio de Cantenac Brown,6899,0.6813827160493827,13.5,750
Vina Tondonia Reserva,6666,0.6836923076923077,13.0,750
2018 Catena Alta Cabernet Sauvignon,7200,0.6857142857142857,14.0,750
Duckhorn Merlot Napa Valley,7479,0.6877241379310345,14.5,750
Castello di Querceto La Corte Gran Selezione,7230,0.6885714285714286,14.0,750
Quinta do Crasto Tinta Roriz,7499,0.6895632183908046,14.5,750
2009 San Polo Brunello di Montalcino,6999,0.6912592592592592,13.5,750
Catena Alta Malbec,6999,0.6912592592592592,13.5,750
Marques de Elciego  Edicion Limitada,6999,0.6912592592592592,13.5,750
Marques de Arviza Seleccion Especial,7048,0.6960987654320988,13.5,750
Marques de Grinon Graciano,7590,0.6979310344827586,14.5,750
Banfi Brunello di Montalcino,7890,0.7013333333333334,15.0,750
Banfi Brunello di Montalcino,15850,0.7044444444444444,15.0,1500
Il Segno Red,7793,0.7165977011494253,14.5,750
Angoris Cabernet Sauvignon,6990,0.7169230769230769,13.0,750
Joseph Drouhin Cote de Beaune,6990,0.7169230769230769,13.0,750
Pian della Vigne,7799,0.7171494252873564,14.5,750
Tommasi Fiorato Recioto della Valpolicella,3499,0.7177435897435898,13.0,375
Chanson Beaune Bastion Rouge,6999,0.7178461538461538,13.0,750
Rivetto Barolo del Comune di Serralunga d'Alba,7899,0.7263448275862069,14.5,750
Peter Lehmann Stonewell Shiraz,7899,0.7263448275862069,14.5,750
Goldeneye Pinot Noir Anderson Valley,7793,0.731737089201878,14.2,750
Iscay Malbec & Cabernet Franc,7990,0.7347126436781609,14.5,750
Kir-Yianni Diaporos,7990,0.7347126436781609,14.5,750
Nederburg Private Bin Two Centuries Cabernet Sauvignon,7999,0.7355402298850575,14.5,750
Chateau Laroque,7999,0.7355402298850575,14.5,750
La Crema Russian River Pinot Noir,7999,0.7355402298850575,14.5,750
2016 Torres Perpetual,7999,0.7355402298850575,14.5,750
Villa al Cortile Riserva Brunello di Montalcino,7999,0.7355402298850575,14.5,750
Diciotto primitivo,9954,0.7373333333333333,18.0,750
Gran Moraine Pinot Noir Yamhill Carlton,7499,0.740641975308642,13.5,750
Beeslaar Pinotage,8055,0.7406896551724138,14.5,750
Stonestreet Cabernet Sauvignon Estate Vineyards,7999,0.7618095238095238,14.0,750
Chateau Labegorce,7999,0.7618095238095238,14.0,750
Flor de Silos Tempranillo,8290,0.7622988505747127,14.5,750
Chateau de Pez,7721,0.7625679012345679,13.5,750
Vietti Barolo Castiglione,8299,0.7631264367816092,14.5,750
Freemark Abbey Cabernet Sauvignon,8299,0.7631264367816092,14.5,750
Baricci Brunello di Montalcino,8377,0.7702988505747126,14.5,750
Chateau Yon Figeac,8389,0.7714022988505748,14.5,750
Dominio del Pidio Tinto,8389,0.7714022988505748,14.5,750
Il Poggione Brunello di Montalcino,8390,0.7714942528735632,14.5,750
Duckhorn Decoy & Canvasback Cabernet Sauvignon,16451,0.7723474178403756,14.2,1500
Patz & Hall Pinot Noir,8990,0.7733333333333333,15.5,750
Masi Costasera Amarone,4399,0.7820444444444444,15.0,375
Marques de Murrieta Gran Reserva,8260,0.7866666666666666,14.0,750
La Vina de Amalio Tempranillo,8590,0.7898850574712644,14.5,750
La Sergue Pascal Chatonnet,7999,0.7900246913580247,13.5,750
Perla Nera Riserva Montepulciano d'Abruzzo,8689,0.7989885057471264,14.5,750
Calera Ryan Pinot Noir,8909,0.8026126126126126,14.8,750
Chateau Carbonnieux,8765,0.8059770114942528,14.5,750
Regnard Aloxe Corton,7899,0.8101538461538461,13.0,750
Calera Mills Pinot Noir,9234,0.8263087248322147,14.9,750
