name,price,ISK_Per_ML_Ethanol,alcoholPercentage,volume_ML
Duvel,899,0.32049910873440285,8.5,330
Garún Garún nr. 19.5 Icelandic Stout,2888,0.3208888888888889,24.0,375
Skarfur Stout,699,0.3209366391184573,6.6,330
Sumarálfur Strawberry White,499,0.3217279174725983,4.7,330
Borghildur Lager,499,0.3217279174725983,4.7,330
Mango Passionfruit,499,0.3217279174725983,4.7,330
Naddi Dark Lager,499,0.3217279174725983,4.7,330
Bóndi Session IPA,489,0.3221343873517787,4.6,330
Kubbur Oat Cream IPA,796,0.32305194805194803,5.6,440
Gæðingur Jón Tímalausi Session IPA,491,0.3234519104084322,4.6,330
Gæðingur Too Passionate Milkshake IPA,642,0.3242424242424242,6.0,330
Ölvisholt Rauðvíns Jóra imperial stout,1179,0.3247933884297521,11.0,330
Brewdog Punk IPA,579,0.3249158249158249,5.4,330
Brewdog Punk IPA Gluten Free,579,0.3249158249158249,5.4,330
Tiny Rebel Electric Boogaloo Passion Fruit NEIPA,483,0.32525252525252524,4.5,330
Namm Namm Stout,537,0.32545454545454544,5.0,330
Oslo Dream porter,699,0.3258741258741259,6.5,330
Flensburger Weizen,549,0.32620320855614976,5.1,330
Jóda Imperial Stout,1800,0.32727272727272727,12.5,440
Ölvisholt Session IPA,499,0.32872200263504614,4.6,330
Ölverk Grænihver Skyr Sour,457,0.3297258297258297,4.2,330
Haltá ketti,799,0.33016528925619837,5.5,440
Úlfrún nr. 34,494,0.33265993265993266,4.5,330
Westmalle Trappist Dubbel,769,0.3329004329004329,7.0,330
St. Bernardus Abt 12,1099,0.333030303030303,10.0,330
Malbygg Humar DIPA,1178,0.3346590909090909,8.0,440
Malbygg Panda DIPA,1178,0.3346590909090909,8.0,440
Kátur páskabjór,553,0.33515151515151514,5.0,330
Brewdog Hazy Jane Guava Embrace The Opaque,554,0.33575757575757575,5.0,330
Brewdog Hazy Jane New England IPA Embrace,554,0.33575757575757575,5.0,330
Houblon Chouffe Belgian IPA,998,0.336026936026936,9.0,330
Steinbúi Pale Ale,499,0.336026936026936,4.5,330
Mikkeller Pilsner Ice Cold Premium,499,0.336026936026936,4.5,330
